age,gender,porient_1,country,care1,care3,care4,care8,care11,care12,care13,care14,equalFairness6,equalFairness10,equality2,equality4,equality6,equality10,equality11,propFairness1,propFairness3,propFairness8,propFairness9,proportionality5,proportionality9,proportionality12,proportionality17,loyalty3,loyalty5,loyalty6,loyalty8,loyalty12,loyalty13,loyalty14,loyalty16,loyalty_new1,authority1,authority4,authority6,authority8,authority11,authority14,authority17,authority18,authority20,purity2,purity3,purity4,purity6,purity7,purity9,purity13,purity14,purity17,attention1,attention2,attention3,first_language,religion,religiosity_1,education,status
56,0,6,Ireland,4,4,4,5,3,4,4,5,2,3,3,3,3,3,4,5,5,5,5,5,5,5,4,4,4,4,3,4,4,5,2,3,4,3,3,4,3,4,4,4,4,4,4,5,4,4,4,2,4,4,3,5,2,English,6,0,4,5
70,0,3,Egypt,5,5,4,4,4,4,5,5,5,4,5,4,4,5,4,4,4,4,4,5,5,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,5,4,5,5,3,3,4,3,3,5,4,4,4,3,5,2,arab,2,7,4,8
72,0,1,Egypt,4,5,5,4,4,5,4,5,5,4,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,4,5,5,5,4,5,5,5,5,4,5,5,5,5,4,4,5,4,4,5,5,4,5,5,5,3,5,2,العربية,2,8,4,9
70,0,3,Egypt,5,4,5,4,4,3,4,5,4,4,4,4,4,3,5,4,4,5,3,4,4,5,4,4,5,5,4,5,4,3,4,4,3,4,4,4,4,4,4,4,3,4,4,4,5,5,5,4,5,5,3,5,2,arab,2,6,4,7
65,0,3,Egypt,5,3,5,4,5,5,3,5,5,5,4,2,4,2,3,3,4,5,3,3,5,4,5,4,5,5,5,5,5,3,4,4,3,3,5,3,5,5,4,5,4,3,5,4,5,4,4,5,4,3,3,5,2,عربي,2,9,4,10
70,0,3,Egypt,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,5,2,العربية,2,9,4,9
70,0,3,Egypt,4,3,4,3,4,4,4,3,2,3,4,4,3,3,4,4,3,3,4,3,3,4,4,4,3,4,3,4,4,4,3,4,3,3,4,4,3,3,3,3,3,3,3,4,4,3,4,3,3,4,3,5,2,العربية,2,9,4,8
70,0,3,Egypt,4,3,3,4,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,5,2,العربية,2,9,4,8
72,0,1,Egypt,5,5,5,5,5,4,5,5,4,4,4,5,4,5,4,5,4,4,5,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,4,5,5,5,4,5,5,5,4,4,4,5,3,5,2,العربية,2,10,4,10
65,0,3,Egypt,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,3,5,2,عربي,2,9,4,9
70,0,1,Egypt,4,5,5,4,5,4,4,4,5,3,4,5,4,4,3,5,4,4,4,5,4,4,4,4,5,4,5,4,4,5,4,5,4,5,4,5,4,4,5,4,5,5,4,5,5,4,5,4,5,5,3,5,2,العربية,2,10,4,9
70,0,3,Egypt,5,4,4,3,3,4,3,4,4,3,4,4,3,4,5,5,2,4,3,3,3,4,5,4,4,3,4,4,4,4,4,2,4,2,4,5,4,4,5,4,4,3,5,4,5,4,4,3,5,4,3,5,2,عربى,2,10,4,10
NA,2,10,Kenya,5,5,5,5,5,5,5,5,3,5,3,3,4,2,5,5,5,1,3,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,5,5,3,5,2,English,1,5,4,5
70,0,3,Egypt,4,5,3,4,5,4,5,4,5,4,4,4,3,3,5,5,4,4,3,5,4,4,5,3,4,3,4,4,4,3,5,4,4,4,4,3,4,4,4,5,4,3,4,4,4,4,5,4,5,5,3,5,2,عربى,2,10,4,10
NA,0,8,Switzerland,5,4,4,5,5,5,4,4,2,3,4,2,3,1,3,5,3,1,3,3,5,3,4,4,4,5,5,3,4,3,5,4,4,3,4,2,4,4,4,4,3,2,5,5,2,3,2,3,4,5,3,5,2,Suisse Allemand,1,8,5,6
56,0,7,Nigeria,5,5,5,5,5,5,5,5,3,5,4,3,5,4,5,5,5,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,4,4,3,5,4,5,4,5,5,5,5,5,4,5,2,5,5,5,3,5,2,uhrobo,1,10,4,3
NA,0,5,Kenya,5,5,5,5,5,5,5,5,4,5,5,5,4,3,5,5,2,5,2,5,4,3,5,5,5,5,5,4,5,5,5,4,5,2,5,4,5,5,5,5,2,5,5,5,5,3,3,2,3,5,3,5,2,Swahili,1,10,3,10
64,0,10,Ireland,4,5,4,3,3,3,4,4,2,3,3,1,4,2,3,4,4,3,2,2,4,3,3,4,3,4,3,3,3,5,4,4,3,3,3,3,3,3,4,3,3,3,3,4,3,4,3,4,4,4,3,5,2,English,1,10,3,10
70,0,3,Egypt,5,5,5,4,4,5,5,5,4,5,5,4,4,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,4,5,5,4,5,4,4,5,5,5,4,5,5,5,5,5,4,5,3,5,2,العربيه,2,10,4,9
65,0,1,Egypt,5,5,5,5,5,5,5,5,5,5,5,5,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,1,5,5,5,3,3,1,5,3,5,2,العربية,2,10,4,6
63,0,8,UAE,3,4,2,3,5,4,4,3,4,4,3,5,4,5,4,4,5,4,4,5,2,4,4,5,5,2,4,4,4,4,4,3,4,5,3,3,4,3,5,5,4,3,3,5,3,3,4,3,3,3,3,5,2,عربي,2,7,4,7
63,0,8,UAE,3,3,4,2,3,4,2,2,4,5,3,2,4,4,2,4,4,4,2,4,4,5,2,2,4,5,4,2,2,4,3,3,2,2,3,3,3,4,4,2,2,4,3,4,4,2,2,2,4,5,3,5,2,عربية,2,6,4,7
63,0,7,UAE,5,4,2,2,3,4,2,4,4,2,4,2,4,4,4,1,4,2,4,2,4,3,4,3,4,4,2,5,1,4,4,4,5,5,3,4,5,3,2,2,3,3,4,2,2,4,4,3,4,2,3,5,2,عربي,2,7,4,8
63,0,8,UAE,3,2,2,5,2,3,3,4,4,4,3,4,5,1,4,2,3,4,1,2,2,2,2,4,2,4,5,4,4,2,3,4,4,4,2,5,2,4,4,3,4,4,4,5,4,4,3,2,2,3,3,5,2,عربي,2,6,4,6
64,0,7,UAE,3,4,2,3,3,2,5,4,4,5,4,4,4,4,4,5,5,4,4,5,2,4,5,1,5,2,4,3,3,3,5,4,5,2,4,2,2,2,2,3,2,5,3,2,2,4,3,5,2,3,3,5,2,اماراتي,2,4,5,9
62,0,8,UAE,4,4,5,3,2,1,4,4,2,2,2,3,4,4,2,2,2,4,2,4,5,3,5,4,2,4,5,4,2,2,5,4,2,3,4,3,4,5,5,4,3,5,5,2,5,2,2,2,4,5,3,5,2,عربي,2,4,5,7
64,0,9,UAE,3,4,2,1,4,2,4,3,3,5,3,4,2,3,4,2,2,2,2,5,4,3,4,2,3,4,2,4,5,4,2,4,3,5,4,1,4,4,2,2,4,2,2,2,3,2,5,4,2,4,3,5,2,عرب,2,4,5,6
64,0,8,UAE,2,5,2,1,5,2,3,3,4,2,2,2,4,3,4,5,5,5,5,1,4,5,4,5,4,2,2,2,2,3,4,2,5,1,2,4,5,4,4,4,5,2,5,5,3,3,5,2,2,3,3,5,2,عربية,2,7,4,5
63,0,8,UAE,5,3,5,5,4,5,3,4,4,5,4,5,5,2,2,4,2,3,2,3,4,4,5,1,4,4,3,2,3,4,3,3,5,5,5,2,4,1,5,5,5,2,2,4,3,5,2,2,4,5,3,5,2,العربية,2,9,5,9
61,0,8,UAE,5,4,5,2,2,5,2,4,2,2,3,4,4,4,5,3,5,2,4,3,2,4,2,2,5,4,4,3,4,4,5,4,4,2,3,4,2,4,5,5,4,4,5,3,4,3,4,4,5,4,3,5,2,عربيا,2,7,4,9
64,0,9,UAE,5,2,5,5,2,5,2,3,5,4,5,2,5,4,4,4,4,4,4,3,5,4,4,2,5,3,4,3,2,5,4,2,4,3,2,5,5,3,5,3,4,3,4,5,5,2,5,4,3,5,3,5,2,عربي,2,6,3,10
70,0,3,Egypt,3,4,4,4,5,4,4,4,5,4,5,5,4,4,4,4,4,3,4,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,5,5,4,3,4,5,4,5,4,5,4,4,4,4,3,4,3,5,2,العربيه,2,10,4,8
62,0,8,UAE,5,5,2,5,2,2,4,3,2,4,2,4,2,5,2,4,5,4,2,5,3,2,3,5,5,2,4,2,3,4,3,2,2,4,2,3,2,4,2,3,4,4,3,4,2,4,4,4,2,5,3,5,2,عربي,2,7,4,9
64,0,7,UAE,4,1,5,2,2,2,2,5,3,3,3,4,4,4,3,2,2,5,2,4,3,2,3,2,4,4,5,2,4,2,3,4,2,4,5,3,5,2,2,4,4,4,5,4,4,4,4,4,3,2,3,5,2,عربي,2,4,2,5
61,0,7,UAE,2,2,3,2,1,3,2,2,1,3,1,4,5,5,2,3,1,3,2,2,3,3,3,4,2,2,4,3,5,5,2,2,4,2,5,4,1,2,2,4,5,3,2,4,3,5,5,1,4,4,3,5,2,عربية,2,7,4,7
62,0,7,Morocco,4,1,3,2,2,2,2,4,4,4,2,5,2,4,2,4,2,3,4,3,4,1,3,5,3,3,4,4,4,3,2,2,4,2,1,2,2,4,3,2,4,3,3,3,2,4,4,3,4,4,3,5,2,عربي,2,7,4,7
63,0,8,Morocco,2,4,2,5,2,5,4,4,3,4,2,4,1,5,3,3,5,4,3,2,4,3,4,2,4,4,4,2,5,4,5,2,5,3,5,4,3,2,2,3,4,3,4,5,4,2,5,5,3,2,3,5,2,فرنسي,2,7,3,6
62,0,8,Morocco,1,4,4,2,5,5,4,2,1,3,4,3,3,3,3,4,2,3,2,4,4,2,3,3,2,3,4,2,4,3,2,4,4,5,5,4,2,2,2,4,4,4,2,3,4,3,4,4,2,4,3,5,2,عربية,2,7,3,9
63,0,7,Morocco,4,1,4,3,2,3,2,5,2,5,4,2,2,4,5,4,4,5,4,3,4,1,3,5,4,4,4,5,4,3,4,2,3,4,4,4,2,3,4,1,1,4,2,3,3,3,3,3,4,2,3,5,2,عربي,2,7,4,7
70,0,3,Egypt,4,4,5,4,4,4,3,4,4,5,4,4,1,4,5,5,3,3,4,4,3,5,4,5,4,5,4,3,4,4,5,5,4,5,3,4,3,4,5,5,5,4,4,3,3,3,4,5,4,4,3,5,2,عربيه,2,9,4,8
NA,0,4,Kenya,5,5,4,5,4,4,5,5,2,3,1,1,3,1,4,3,4,3,5,5,5,5,5,5,4,5,4,3,3,5,4,3,5,3,5,4,5,5,3,5,2,4,4,4,3,1,5,3,5,3,3,5,2,Kimeru,1,7,4,4
65,0,1,Egypt,4,4,4,4,3,3,5,5,4,3,3,4,4,4,3,4,5,5,3,3,4,4,5,4,3,4,5,5,4,5,3,4,4,3,3,5,4,3,3,4,3,4,4,4,3,4,3,3,4,5,3,5,2,العربيه,2,8,4,6
28,0,10,Switzerland,5,5,5,5,4,5,4,5,4,4,4,3,4,3,3,4,4,4,5,4,5,5,4,3,5,5,5,5,5,5,4,4,5,4,4,5,4,4,5,5,4,4,4,5,1,4,2,3,5,5,3,5,2,English,1,9,3,4
NA,0,5,Nigeria,5,5,5,5,5,5,5,5,1,3,4,5,5,3,5,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,4,5,5,5,5,5,5,1,5,5,5,3,3,5,2,Yoruba,1,9,4,5
65,0,1,Egypt,4,3,4,4,3,5,3,4,3,3,4,3,4,3,3,4,4,3,3,3,3,3,4,4,4,4,4,3,2,3,4,3,4,3,3,3,2,2,3,3,3,3,3,4,2,3,4,3,3,3,3,5,2,العربيه,2,7,4,10
NA,2,9,Kenya,5,5,5,5,5,5,4,4,1,1,1,1,1,1,5,4,1,4,2,1,1,1,1,3,3,4,4,3,3,5,3,1,5,1,1,4,3,4,5,4,1,5,4,5,1,2,3,1,5,5,3,5,2,English,1,6,4,3
NA,2,3,Morocco,5,5,3,5,5,5,5,5,3,1,5,3,3,5,3,2,3,5,2,5,5,3,4,5,4,3,5,1,1,5,2,1,3,1,1,5,2,2,3,3,3,4,5,5,1,1,1,1,5,5,3,5,2,العربية,6,0,2,5
70,0,3,Egypt,4,3,4,4,3,4,4,4,4,3,4,3,4,4,4,4,5,3,3,4,3,5,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,4,4,5,3,3,4,4,3,4,4,3,5,2,العربيه,2,NA,NA,9
23,0,8,Switzerland,4,4,4,4,3,3,3,3,4,1,4,4,4,3,4,4,4,5,4,4,5,3,5,2,2,3,2,3,2,3,2,4,3,2,2,2,2,3,4,3,4,4,2,5,1,2,4,2,3,4,3,5,2,Français,1,5,2,6
NA,0,5,Nigeria,5,4,5,5,3,5,5,5,4,3,3,1,1,1,1,3,3,4,4,4,5,1,4,3,3,5,1,5,2,4,1,2,5,3,3,4,3,4,3,5,3,4,5,5,5,2,4,4,5,5,3,5,2,English,1,7,4,6
70,0,3,Egypt,3,3,3,4,4,3,3,4,4,4,3,3,3,3,4,4,3,3,4,3,3,4,4,3,4,4,3,4,4,4,3,4,4,4,4,3,4,4,3,4,4,3,4,4,3,4,3,3,4,3,3,5,2,العربية,2,9,4,8
NA,0,4,Nigeria,3,4,4,5,4,5,3,5,3,5,4,5,3,4,4,4,5,4,4,5,5,4,5,4,5,5,2,4,4,4,4,5,3,3,4,4,4,5,4,5,3,4,3,5,4,3,5,4,3,4,3,5,2,Igbo,1,6,4,5
70,0,3,Egypt,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,2,العربية,2,7,4,8
72,0,3,Egypt,5,4,5,5,4,5,5,5,5,4,5,5,5,4,4,5,4,5,5,5,4,5,5,5,5,4,5,5,5,4,5,4,5,4,5,4,4,5,5,5,5,5,4,5,5,5,5,5,5,5,3,5,2,العربيه,2,10,4,9
65,0,1,Egypt,4,5,5,2,5,4,5,3,4,5,4,5,5,5,4,4,4,4,5,4,5,4,5,4,5,5,4,4,4,5,5,4,4,5,5,4,4,5,4,3,4,4,4,5,4,4,4,4,5,4,3,5,2,العربيه,2,9,4,6
NA,0,5,Saudi Arabia,5,5,5,5,4,5,5,4,1,1,3,1,1,1,4,3,4,5,4,5,5,4,5,5,3,1,5,4,3,3,4,4,3,3,5,3,5,4,5,5,5,5,4,5,5,3,4,5,5,5,3,5,2,العربيه,2,7,4,5
NA,0,1,Nigeria,4,5,5,5,4,5,1,5,2,1,1,1,1,1,2,2,5,4,4,3,5,4,5,4,5,4,5,5,5,5,5,5,4,3,1,5,1,5,1,3,3,4,4,5,1,3,4,5,4,5,3,5,2,English,6,0,4,6
65,0,1,Egypt,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,2,العربية,2,10,4,9
66,0,1,Egypt,5,5,5,5,5,5,5,5,5,3,5,4,5,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,3,5,5,4,5,3,4,4,5,5,5,5,5,1,4,5,3,3,5,3,5,2,العربية,2,7,5,7
66,0,1,Egypt,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,5,5,5,5,3,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,4,4,5,4,3,5,2,عربى,2,9,4,8
65,0,1,Egypt,4,4,4,4,4,3,4,4,4,4,4,4,3,4,3,4,3,4,3,4,5,4,4,4,4,4,5,4,3,3,3,4,5,4,4,4,4,3,5,4,5,5,3,5,5,4,4,4,4,3,3,5,2,العربية,2,10,4,7
70,0,1,Egypt,4,5,5,5,5,4,5,5,4,5,4,4,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,4,4,5,5,4,5,4,5,4,5,4,5,4,4,4,4,5,3,5,2,العربية,2,9,4,10
65,0,1,Egypt,5,4,4,5,4,5,4,4,5,4,4,4,4,4,4,5,4,5,5,5,5,5,4,5,4,4,4,4,5,4,5,4,5,5,4,5,5,5,4,4,5,4,4,5,4,3,5,4,5,5,3,5,2,اللغة العربية,2,10,4,7
70,0,1,Egypt,4,4,5,4,5,5,4,4,4,4,5,5,5,4,5,4,4,4,4,4,4,5,4,4,5,4,5,4,4,5,4,5,4,4,4,4,4,4,3,4,5,4,4,5,4,4,5,5,5,5,3,5,2,العربية,2,10,4,10
65,0,3,Egypt,4,4,3,4,4,4,4,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,4,5,4,5,5,5,4,4,4,3,5,2,4,5,5,4,5,4,4,4,5,4,4,4,2,5,3,5,2,arab,2,6,3,7
65,0,1,Egypt,2,5,1,3,5,3,5,5,5,5,5,5,3,3,5,3,5,3,3,3,5,5,5,5,2,5,3,3,5,5,5,5,5,2,3,5,5,3,5,5,5,3,2,2,5,5,2,5,5,5,3,5,2,العربيه,2,8,4,8
65,0,1,Egypt,3,5,5,2,2,3,3,3,4,3,2,3,3,4,4,5,4,3,4,3,3,3,3,4,5,2,3,5,2,4,3,4,3,4,4,3,3,2,3,4,5,3,2,3,2,4,4,5,5,3,3,5,2,اللغة العربية,2,10,4,6
65,0,1,Egypt,5,5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,5,5,3,3,3,2,3,3,3,3,3,3,3,3,3,3,5,5,3,5,3,3,3,3,3,5,2,العربيه,2,8,6,8
65,0,1,Egypt,3,3,3,2,2,2,2,2,4,3,2,2,2,2,4,3,2,2,3,2,3,2,2,2,3,3,2,2,2,2,3,2,3,3,2,2,3,2,2,2,3,2,3,2,2,4,2,2,2,2,3,5,2,العربيه,1,4,4,4
65,0,1,Egypt,4,4,5,4,4,5,4,4,5,5,4,4,5,5,4,3,5,5,4,5,4,4,5,5,4,4,5,5,4,5,5,4,4,5,4,5,4,5,5,5,5,5,5,4,5,5,4,4,5,4,3,5,2,العربيه,2,8,4,8
70,0,1,Egypt,4,4,4,5,5,4,5,5,5,5,5,4,5,5,4,4,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,4,5,4,4,4,5,5,5,5,4,5,5,5,5,4,5,4,5,4,3,5,2,العربية,2,10,4,10
65,0,1,Egypt,3,2,3,3,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,5,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,2,3,3,3,5,2,العربيه,2,8,6,8
70,0,1,Egypt,4,4,1,5,5,4,5,5,5,5,4,3,1,4,5,4,5,4,5,4,5,5,4,5,5,5,5,4,4,5,5,5,5,5,5,3,5,5,5,4,5,4,5,4,4,5,5,4,1,5,3,5,2,العربيه,2,9,4,10
70,0,3,Egypt,5,5,4,5,5,5,5,5,4,5,5,4,5,4,4,4,3,4,4,5,5,4,4,4,4,4,5,4,4,4,4,4,5,4,5,4,4,4,4,4,5,4,4,5,4,4,4,5,4,4,3,5,2,العربيه,2,10,4,9
56,0,1,Egypt,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,2,العربيه,2,10,4,4
56,0,1,Egypt,5,1,5,2,5,4,1,5,3,5,4,1,4,3,2,3,4,3,5,2,4,4,4,1,5,1,4,5,2,3,4,3,4,2,3,5,1,5,4,1,2,3,4,2,5,3,3,4,2,1,3,5,2,Arabic,2,10,4,8
56,0,1,UAE,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,5,2,العربيه,2,10,4,10
56,0,1,UAE,1,2,1,2,1,2,2,2,2,2,2,2,3,1,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,1,1,3,5,2,العربيه,2,10,5,10
56,0,1,UAE,3,4,5,1,3,3,2,3,2,2,2,5,2,4,1,4,4,2,4,2,5,3,1,4,5,3,3,5,3,3,3,2,2,5,5,3,2,5,2,1,1,3,5,1,1,3,4,4,4,1,3,5,2,Arabic,2,9,4,10
56,0,1,UAE,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,2,العربيه,2,10,5,10
65,0,1,Saudi Arabia,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,1,4,4,4,4,3,5,2,العربيه,2,10,4,8
56,0,1,UAE,3,4,2,5,5,1,4,4,1,3,2,3,5,2,2,5,3,4,3,1,5,5,4,3,1,5,3,4,5,2,5,4,4,2,5,3,1,4,3,5,4,4,4,1,2,2,5,5,4,5,3,5,2,Arabic,2,10,4,8
65,0,1,Saudi Arabia,4,4,3,4,4,4,4,3,4,3,4,5,4,4,3,4,4,3,3,4,5,4,4,4,3,4,3,3,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,3,4,3,3,5,2,عربية,2,10,4,7
56,0,1,UAE,2,2,2,2,1,2,2,3,2,2,2,3,2,3,2,2,2,3,2,2,3,2,1,2,2,1,2,2,2,2,3,2,2,2,1,2,1,2,3,3,2,3,1,2,3,1,2,3,3,2,3,5,2,العربيه,2,10,5,10
56,0,1,UAE,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,2,العربيه,2,10,5,3
56,0,1,UAE,2,2,2,2,2,2,2,2,3,2,3,2,1,1,1,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1,2,1,3,2,2,3,2,1,1,2,2,1,2,2,2,2,2,1,3,5,2,العربيه,2,10,5,10
56,0,1,UAE,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,2,العربيه,2,10,5,3
65,0,1,Saudi Arabia,4,4,3,4,3,4,4,4,4,4,5,4,3,3,4,4,4,3,4,4,4,4,4,4,4,3,5,4,4,4,4,4,4,4,4,4,4,4,5,3,4,4,4,3,3,4,4,3,3,4,3,5,2,عربية,2,10,4,8
70,0,1,UAE,5,4,5,4,4,5,5,5,4,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,3,3,4,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,3,5,2,العربيه,2,10,4,10
27,0,6,Switzerland,4,4,4,3,3,4,4,4,3,3,3,2,3,2,3,3,3,4,4,3,4,3,4,4,3,3,3,3,3,4,3,4,3,3,3,3,3,4,4,4,4,3,4,4,2,3,4,3,3,4,3,5,2,français,1,5,2,7
56,0,1,UAE,2,5,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,3,1,3,1,2,2,2,1,3,1,1,3,5,2,العربيه,2,10,5,10
56,0,1,UAE,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,2,العربيه,2,10,5,3
56,0,1,UAE,1,2,2,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,1,2,2,1,1,1,1,3,5,2,العربيه,2,10,5,10
70,0,1,UAE,5,5,5,4,4,5,5,5,4,5,5,5,4,4,5,5,5,5,4,5,5,4,5,5,5,5,5,4,5,4,5,5,4,5,5,5,5,5,4,5,5,5,5,4,4,5,4,5,5,5,3,5,2,العربيه,2,10,4,10
65,0,3,UAE,5,4,4,4,4,5,4,4,5,3,5,4,4,5,3,2,3,2,4,4,3,4,5,5,3,4,4,3,4,4,5,3,4,5,4,4,4,3,5,4,2,4,3,5,3,4,3,5,4,4,3,5,2,rab,2,6,4,7
56,0,1,UAE,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,2,العربيه,2,10,5,3
70,0,1,UAE,5,5,5,5,5,5,5,3,4,4,5,4,4,4,5,5,5,5,4,5,5,5,4,5,5,4,5,5,5,4,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,4,5,5,4,5,3,5,2,العربيه,2,10,4,10
56,0,1,UAE,4,3,2,2,4,4,4,3,5,3,3,3,5,2,4,2,1,5,5,2,4,4,5,2,1,2,4,3,2,5,1,3,2,4,5,4,3,2,1,2,5,3,1,3,5,2,5,5,1,1,3,5,2,Arabic,2,10,4,10
56,0,1,UAE,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,2,العربيه,2,10,5,3
60,0,3,Morocco,3,3,4,4,4,3,4,4,3,4,5,4,3,3,3,4,4,4,4,3,4,3,4,3,3,5,4,4,4,3,4,4,3,2,4,2,3,4,4,3,3,5,3,4,3,4,4,4,4,4,3,5,2,فرنسى,2,10,4,10
60,0,3,Morocco,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,5,2,الفرنسية,2,8,4,9
65,0,1,Saudi Arabia,5,4,4,5,5,5,5,4,4,4,4,4,5,4,4,5,4,4,5,5,4,4,5,4,5,5,5,4,5,4,4,4,5,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,5,2,العربية,2,10,4,7
70,0,1,UAE,4,4,5,4,5,4,5,4,4,4,4,5,4,4,4,5,5,4,5,5,5,5,4,4,5,5,5,5,4,5,5,5,5,5,4,5,5,4,5,5,4,5,4,5,4,5,4,4,4,5,3,5,2,العربيه,2,10,4,10
56,0,1,UAE,3,2,2,2,2,1,2,2,2,2,3,2,2,2,3,3,2,2,2,3,1,1,2,2,2,3,2,2,1,3,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,3,2,1,2,2,3,5,2,الهربيه,2,10,5,10
60,0,1,Morocco,5,5,5,4,4,5,5,4,5,5,5,4,4,4,4,5,5,4,5,4,5,4,4,4,5,5,4,4,5,4,4,4,4,5,5,4,4,4,4,4,5,4,5,5,4,5,5,4,4,4,3,5,2,فرنسيه,2,9,4,9
